used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd2Zr2O7,Gd3Fe5O12,tick-pos,diff/sigma,Axis-limits
1,20.65,20333.3,20399.676905951408,20396.62950645661,-2110.576906, , , ,174.9762841073041, 
1,20.66,20540,20396.538763918823,20393.586055257267,-1900.738764, , , ,175.52777557982097, 
1,20.67,20856.7,20393.405323553354,20390.542548276007,-1580.905324, , , ,175.1285242329187, 
1,20.68,20653.3,20390.276276946843,20387.498987802148,-1781.176277, , , ,176.25748211068944, 
1,20.69,20933.3,20387.151341330784,20384.45537612267,-1498.051341, , , ,176.26684316683045, 
1,20.7,20650,20384.030255544803,20381.41171552228,-1778.230256, , , ,176.68248356868884, 
1,20.71,20326.7,20380.91278033838,20378.36800828338,-2098.41278, , , ,176.9087335322934, 
1,20.72,20560,20377.798693047385,20375.324256686043,-1861.998693, , , ,176.84258536902246, 
1,20.73,20463.3,20374.68778938972,20372.28046300807,-1955.587789, , , ,176.0681686165901, 
1,20.74,20526.7,20371.579880302517,20369.236629524945,-1889.07988, , , ,175.91674167059824, 
1,20.75,20666.7,20368.474789885768,20366.192758509853,-1745.97479, , , ,175.85988741040407, 
1,20.76,20660,20365.37235590529,20363.148852233702,-1749.572356, , , ,176.42760554969848, 
1,20.77,20040,20362.272427382388,20360.104912965067,-2366.472427, , , ,176.02073741465804, 
1,20.78,20153.3,20359.174864001598,20357.06094297024,-2250.074864, , , ,176.5502761255275, 
1,20.79,20406.7,20356.079535957942,20354.01694451324,-1993.579536, , , ,177.22866585290313, 
1,20.8,20403.3,20352.98632146467,20350.972919855754,-1993.886321, , , ,176.21946544011533, 
1,20.81,20446.7,20349.89510789324,20347.928871257198,-1947.395108, , , ,175.73645040229985, 
1,20.82,20416.7,20346.805790044767,20344.88480097468,-1974.30579, , , ,175.97357756208743, 
1,20.83,20706.7,20343.71826942733,20341.84071126303,-1681.218269, , , ,175.52777557982097, 
1,20.84,20493.3,20340.632454520437,20338.79660437477,-1891.532455, , , ,175.87865134802462, 
1,20.85,19910,20337.54825946005,20335.752482560147,-2471.748259, , , ,175.9354995445774, 
1,20.86,20326.7,20334.46560426206,20332.70834806711,-2051.965604, , , ,175.58473737771172, 
1,20.87,20340,20331.384413406675,20329.664203141307,-2035.584413, , , ,176.4559435099878, 
1,20.88,20383.3,20328.304617313686,20326.620050026122,-1989.204617, , , ,176.32356620712955, 
1,20.89,20290,20325.226149395705,20323.57589096263,-2079.426149, , , ,176.5879384329519, 
1,20.9,20550,20322.148948371603,20320.53172818963,-1816.348948, , , ,177.4260409, 
1,20.91,20253.3,20319.07295599407,20317.487563943625,-2109.972956, , , ,176.22911223745072, 
1,20.92,20246.7,20315.998117988416,20314.44340045885,-2113.498118, , , ,177.7450421249493, 
1,20.93,20033.3,20312.924383035526,20311.399239967242,-2323.824383, , , ,178.0542052297558, 
1,20.94,20383.3,20309.85170308854,20308.355084698458,-1970.751703, , , ,177.39785793520733, 
1,20.95,20180,20306.78003286993,20305.31093687987,-2170.980033, , , ,176.43695757975425, 
1,20.96,20470,20303.709329867772,20302.266798736564,-1877.90933, , , ,178.4469108726738, 
1,20.97,20260,20300.63955380305,20299.222672491363,-2084.839554, , , ,176.3519209, 
1,20.98,19913.3,20297.570667110187,20296.178560364795,-2428.470667, , , ,177.44492103185144, 
1,20.99,20013.3,20294.502634043005,20293.13446457511,-2325.402634, , , ,178.1010948871455, 
1,21,20110,20291.43542100254,20290.090387338285,-2225.635421, , , ,178.2040964736782, 
1,21.01,20000,20288.368996361947,20287.046330868012,-2332.568996, , , ,176.47464407103928, 
1,21.02,20046.7,20285.30333019084,20284.00229737571,-2282.80333, , , ,177.88563741910139, 
1,21.03,20126.7,20282.238394270196,20280.95828907053,-2199.738394, , , ,176.72945425140657, 
1,21.04,20673.3,20279.17416186883,20277.91430815934,-1650.074162, , , ,177.54802167301105, 
1,21.05,20383.3,20276.110607851424,20274.870356846728,-1937.010608, , , ,179.22974083561022, 
1,21.06,20603.3,20273.04770835445,20271.82643733502,-1713.947708, , , ,177.56688880531752, 
1,21.07,20550,20269.985440983583,20268.78255182426,-1764.185441, , , ,178.58695361083912, 
1,21.08,20720,20266.923784154358,20265.738702512237,-1591.123784, , , ,178.04493814764857, 
1,21.09,20380,20263.86271804208,20262.694891594445,-1928.062718, , , ,177.7357589231835, 
1,21.1,19796.7,20260.80222333017,20259.65112126413,-2508.302223, , , ,179.35077362531783, 
1,21.11,20236.7,20257.742282223404,20256.607393712253,-2065.242282, , , ,179.8146267687921, 
1,21.12,20096.7,20254.68287724841,20253.563711127525,-2202.182877, , , ,179.05306476014312, 
1,21.13,20466.7,20251.623992769826,20250.520075696368,-1829.123993, , , ,177.7638883463118, 
1,21.14,20230,20248.565612945138,20247.476489602952,-2062.765613, , , ,179.09020073694708, 
1,21.15,20270,20245.507723725157,20244.432955029177,-2019.707724, , , ,178.99720668211557, 
1,21.16,20046.7,20242.450310920594,20241.38947415468,-2239.950311, , , ,177.89519386425258, 
1,21.17,19633.3,20239.393361762966,20238.34604915684,-2650.293362, , , ,178.81079385764158, 
1,21.18,19993.3,20236.33686391736,20235.302682210753,-2287.236864, , , ,179.13681921927719, 
1,21.19,20340,20233.280805650124,20232.259375489273,-1937.480806, , , ,178.91338686638292, 
1,21.2,20196.7,20230.225175769225,20229.216131162986,-2077.725176, , , ,178.35358140502817, 
1,21.21,20363.3,20227.169964067576,20226.172951400218,-1908.069964, , , ,179.42491465791477, 
1,21.22,19796.7,20224.115160209174,20223.12983836704,-2471.61516, , , ,177.67948671695333, 
1,21.23,19806.7,20221.060755099985,20220.086794227245,-2458.560755, , , ,179.17393783695218, 
1,21.24,20186.7,20218.006739524528,20217.04382114239,-2075.50674, , , ,178.39086299471728, 
1,21.25,20056.7,20214.953105229913,20214.00092127177,-2202.453105, , , ,178.94133116750862, 
1,21.26,20136.7,20211.89984413607,20210.958096772414,-2119.399844, , , ,180.6839783, 
1,21.27,20186.7,20208.846948574203,20207.915349799114,-2066.346949, , , ,179.01592107966263, 
1,21.28,19926.7,20205.794411454375,20204.87268250438,-2323.294411, , , ,180.77610461562668, 
1,21.29,20023.3,20202.74223,20201.830097038503,-2223.642226, , , ,178.2414093301554, 
1,21.3,20003.3,20199.690385492413,20198.787595549493,-2240.590385, , , ,180.3052966498766, 
1,21.31,20160,20196.638884165346,20195.745180183112,-2080.838884, , , ,178.9226089682352, 
1,21.32,19710,20193.58771606835,20192.702853082887,-2527.787716, , , ,180.45304098296597, 
1,21.33,20026.7,20190.536875676036,20189.66061639008,-2208.036876, , , ,180.90522380517376, 
1,21.34,19906.7,20187.48635797487,20186.61847224371,-2324.986358, , , ,180.66543665017943, 
1,21.35,19823.3,20184.436157963966,20183.57642278055,-2405.336158, , , ,180.94197965093673, 
1,21.36,19643.3,20181.38627111702,20180.53447013511,-2582.286271, , , ,180.59152804049253, 
1,21.37,19846.7,20178.336693020978,20177.49261643968,-2375.836693, , , ,179.60150333446543, 
1,21.38,20006.7,20175.287419789518,20174.450863824273,-2212.78742, , , ,181.88815244539705, 
1,21.39,20020,20172.238447161548,20171.409214416675,-2196.438447, , , ,182.3916116492203, 
1,21.4,20003.3,20169.189771875852,20168.36767034244,-2210.089772, , , ,181.63149506624669, 
1,21.41,20563.3,20166.14139024799,20165.326233724853,-1647.04139, , , ,181.19050747762697, 
1,21.42,20080,20163.093299276738,20162.284906684963,-2127.293299, , , ,181.89749860841957, 
1,21.43,19963.3,20160.045495668066,20159.24369134159,-2240.945496, , , ,181.97060202131553, 
1,21.44,19870,20156.99797684467,20156.202589811295,-2331.197977, , , ,180.72077910411963, 
1,21.45,20030,20153.950739917833,20153.161604208428,-2168.15074, , , ,181.6039647144302, 
1,21.46,19746.7,20150.90378264477,20150.120736645065,-2448.403783, , , ,182.76569700028503, 
1,21.47,19706.7,20147.85710241167,20147.079989231064,-2485.357102, , , ,180.33302526159758, 
1,21.48,20110,20144.810697340086,20144.039364074037,-2079.010697, , , ,182.74764020364256, 
1,21.49,20070,20141.764565117213,20140.998863279376,-2115.964565, , , ,182.05301425683675, 
1,21.5,20306.7,20138.718704165596,20137.95848895021,-1876.218704, , , ,183.51212494001587, 
1,21.51,19796.7,20135.673112562832,20134.918243187454,-2383.173113, , , ,181.1168131345072, 
1,21.52,19836.7,20132.627788719572,20131.878128089793,-2340.127789, , , ,182.2451645449064, 
1,21.53,19783.3,20129.58273114479,20128.838145753656,-2390.482731, , , ,183.2574691520103, 
1,21.54,20046.7,20126.537938594844,20125.79829827326,-2124.037939, , , ,180.8775829117583, 
1,21.55,20250,20123.49340969719,20122.758587740584,-1917.69341, , , ,182.30002742731557, 
1,21.56,19793.3,20120.44914341605,20119.71901624537,-2371.349143, , , ,181.30085493455346, 
1,21.57,19790,20117.405138679907,20116.67958587514,-2371.605139, , , ,181.57643018850217, 
1,21.58,20073.3,20114.361394508127,20113.640298715178,-2085.261395, , , ,183.75717673059737, 
1,21.59,19886.7,20111.31791019727,20110.601156848563,-2268.81791, , , ,182.29097618916853, 
1,21.6,20413.3,20108.274684862823,20107.56216235611,-1739.174685, , , ,181.3193315672656, 
1,21.61,19990,20105.231718080013,20104.52331731644,-2159.431718, , , ,182.8660712105994, 
1,21.62,20270,20102.189009038102,20101.48462380592,-1876.389009, , , ,182.7109739451903, 
1,21.63,20426.7,20099.146557527667,20098.44608389873,-1716.646558, , , ,182.83872675120006, 
1,21.64,20023.3,20096.104362968224,20095.407699666786,-2117.004363, , , ,182.47383374062156, 
1,21.65,20390,20093.062425145883,20092.369473179806,-1747.262425, , , ,182.8660712105994, 
1,21.66,20206.7,20090.02074381846,20089.331406505284,-1927.520744, , , ,181.62241051147845, 
1,21.67,20260,20086.979318823483,20086.293501708475,-1871.179319, , , ,181.87000852257086, 
1,21.68,20183.3,20083.93814994787,20083.255760852444,-1944.83815, , , ,182.45547402037573, 
1,21.69,20380,20080.897237386063,20080.21818599801,-1745.097237, , , ,182.32745267786746, 
1,21.7,20606.7,20077.85658,20077.18077920378,-1515.356581, , , ,181.68654325513486, 
1,21.71,20126.7,20074.816180901467,20074.143542526155,-1992.316181, , , ,182.73833752116715, 
1,21.72,20430,20071.776037222397,20071.10647801931,-1685.976037, , , ,184.1920194, 
1,21.73,20440,20068.73615040044,20068.069587735186,-1672.93615, , , ,185.18450259133456, 
1,21.74,20253.3,20065.696520339596,20065.032873723554,-1856.59652, , , ,183.9383048742159, 
1,21.75,20170,20062.657147619615,20061.996338031928,-1936.857148, , , ,183.4756115, 
1,21.76,20240,20059.618032546103,20058.959982705623,-1863.818033, , , ,183.73894524569363, 
1,21.77,20243.3,20056.579175552844,20055.92380978775,-1857.479176, , , ,181.7231410690449, 
1,21.78,19913.3,20053.540577075128,20052.887821319197,-2184.440577, , , ,182.73833752116715, 
1,21.79,20263.3,20050.502237587014,20049.852019338647,-1831.402238, , , ,183.16659084014202, 
1,21.8,19996.7,20047.46415770564,20046.81640588257,-2094.964158, , , ,183.05736805712027, 
1,21.81,20026.7,20044.426338060828,20043.78098298523,-2061.926338, , , ,182.4645170985307, 
1,21.82,20336.7,20041.388779298824,20040.745752678675,-1748.888779, , , ,182.81137820168635, 
1,21.83,19886.7,20038.35148179172,20037.71071699275,-2195.851482, , , ,183.51212494001587, 
1,21.84,19866.7,20035.314446740147,20034.675877955106,-2212.814447, , , ,182.00741743126844, 
1,21.85,19966.7,20032.27767,20031.641237591164,-2109.777674, , , ,181.22720546319752, 
1,21.86,19486.7,20029.241166157542,20028.60679792416,-2586.741166, , , ,183.35757415498276, 
1,21.87,19786.7,20026.204922230692,20025.572560975106,-2283.704922, , , ,183.1209982497911, 
1,21.88,19876.7,20023.168943855995,20022.53852876284,-2190.668944, , , ,182.2544924000503, 
1,21.89,20213.3,20020.133231679152,20019.504703303974,-1851.033232, , , ,181.9431229807821, 
1,21.9,20103.3,20017.09778685777,20016.471086612924,-1957.997787, , , ,182.11726991145017, 
1,21.91,19610,20014.06261005923,20013.43768070191,-2448.26261, , , ,183.1302814938043, 
1,21.92,19833.3,20011.027702533585,20010.404487580938,-2221.927703, , , ,182.62885861768947, 
1,21.93,20020,20007.99306510775,20007.37150925784,-2032.193065, , , ,182.76569700028503, 
1,21.94,19893.3,20004.958698930513,20004.338747738224,-2155.858699, , , ,181.53980279817426, 
1,21.95,20003.3,20001.924604820673,20001.30620502553,-2042.824605, , , ,182.57409454793964, 
1,21.96,20356.7,19998.890784228093,19998.27388312096,-1686.390784, , , ,182.53766734567415, 
1,21.97,20030,19995.857237874035,19995.241784023558,-2010.057238, , , ,183.1392912512222, 
1,21.98,20033.3,19992.823967218897,19992.209909730158,-2003.723967, , , ,183.22117781522965, 
1,21.99,19796.7,19989.790973087584,19989.178262235408,-2237.290973, , , ,182.5012329, 
1,22,20193.3,19986.758256902565,19986.146843531747,-1837.658257, , , ,181.9431229807821, 
1,22.01,19830,19983.725819804742,19983.115655609443,-2197.92582, , , ,182.18122845123204, 
1,22.02,20020,19980.69366296633,19980.084700456548,-2004.893663, , , ,184.23707553041544, 
1,22.03,19923.3,19977.661787561094,19977.053980058943,-2098.561788, , , ,183.4756115, 
1,22.04,20043.3,19974.630194972953,19974.023496400318,-1975.530195, , , ,185.19368239764552, 
1,22.05,20096.7,19971.598886401098,19970.993251462172,-1919.098886, , , ,185.3375299285064, 
1,22.06,19616.7,19968.567863157998,19967.963247223805,-2396.067863, , , ,184.55351527402559, 
1,22.07,19503.3,19965.537126550225,19964.93348566234,-2506.437127, , , ,185.3016459721823, 
1,22.08,20160,19962.50667776296,19961.90396875272,-1846.706678, , , ,186.50281499216038, 
1,22.09,19510,19959.476518422496,19958.874698467684,-2493.676518, , , ,185.34643239080705, 
1,22.1,19930,19956.44664948613,19955.845676777815,-2070.646649, , , ,186.10024180532383, 
1,22.11,19383.3,19953.41707273224,19952.81690565148,-2614.317073, , , ,184.88726294691043, 
1,22.12,19863.3,19950.387789214335,19949.788387054883,-2131.287789, , , ,183.7751343354155, 
1,22.13,19653.3,19947.35880066175,19946.76012295205,-2338.258801, , , ,185.4812659003599, 
1,22.14,19780,19944.33010810498,19943.732115304803,-2208.530108, , , ,184.53536246475906, 
1,22.15,19910,19941.30171330999,19940.70436607282,-2075.501713, , , ,185.88517961365292, 
1,22.16,19813.3,19938.27361742585,19937.67687721356,-2169.173617, , , ,185.71483516402236, 
1,22.17,20286.7,19935.245822236502,19934.649650682324,-1692.745822, , , ,184.6258378, 
1,22.18,19736.7,19932.218328789826,19931.622688432242,-2239.718329, , , ,184.43616781965514, 
1,22.19,19603.3,19929.19113896225,19928.595992414248,-2370.091139, , , ,184.52642087245934, 
1,22.2,19883.3,19926.164253912793,19925.56956457712,-2087.064254, , , ,183.76615575235826, 
1,22.21,19730,19923.13767546511,19922.543406867448,-2237.337675, , , ,183.38484124921558, 
1,22.22,20123.3,19920.111404725427,19919.51752122965,-1841.011405, , , ,184.17383093154143, 
1,22.23,19793.3,19917.085443639717,19916.49190960597,-2167.985444, , , ,183.6845121397011, 
1,22.24,19846.7,19914.05979333222,19913.466573936494,-2111.559793, , , ,183.37584355634195, 
1,22.25,19643.3,19911.034455692403,19910.44151615911,-2311.934456, , , ,183.37584355634195, 
1,22.26,20026.7,19908.009432011517,19907.416738209547,-1925.509432, , , ,183.83878807259364, 
1,22.27,19753.3,19904.984724029422,19904.392242021382,-2195.884724, , , ,184.65291765905025, 
1,22.28,19933.3,19901.96033319694,19901.36803,-2012.860333, , , ,184.3548209, 
1,22.29,19960,19898.93626112664,19898.344102652612,-1983.136261, , , ,184.1377201987686, 
1,22.3,19826.7,19895.91250941404,19895.320463328295,-2113.412509, , , ,183.43936327844142, 
1,22.31,19583.3,19892.889079551886,19892.297113477925,-2353.78908, , , ,182.62885861768947, 
1,22.32,19713.3,19889.865973425647,19889.274055024227,-2220.765973, , , ,185.31945391674344, 
1,22.33,20180,19886.843192210843,19886.251289887776,-1751.043192, , , ,182.3641960473601, 
1,22.34,19870,19883.820737892904,19883.228819986947,-2058.020738, , , ,185.83137517652935, 
1,22.35,19880,19880.79861176968,19880.20664723799,-2044.998612, , , ,183.70274902679057, 
1,22.36,19746.7,19877.776815829733,19877.18477355496,-2175.276816, , , ,184.4540593210136, 
1,22.37,19793.3,19874.755351333057,19874.163200849776,-2125.655351, , , ,183.87495751189178, 
1,22.38,20036.7,19871.734220304872,19871.141931032176,-1879.23422, , , ,183.45762453493177, 
1,22.39,20213.3,19868.713424015754,19868.12096600976,-1699.613424, , , ,184.7159982243011, 
1,22.4,19966.7,19865.692964494072,19865.10030768796,-1943.192964, , , ,184.17383093154143, 
1,22.41,20050,19862.67284300233,19862.079957970032,-1856.872843, , , ,183.5028610131188, 
1,22.42,20106.7,19859.653061653997,19859.059918757106,-1797.153062, , , ,182.9117273440935, 
1,22.43,19686.7,19856.633621591787,19856.040191948126,-2214.133622, , , ,182.60147863585334, 
1,22.44,19646.7,19853.614525036617,19853.02077943991,-2251.114525, , , ,183.70274902679057, 
1,22.45,19596.7,19850.595773197674,19850.00168,-2298.095773, , , ,184.61662980349305, 
1,22.46,19616.7,19847.577368168622,19846.98290490219,-2275.077368, , , ,184.26421247762684, 
1,22.47,19740,19844.559311273555,19843.964446655522,-2148.759311, , , ,183.59384521274126, 
1,22.48,19760,19841.5416,19840.946310275285,-2125.741605, , , ,184.61662980349305, 
1,22.49,19586.7,19838.52424944716,19837.928497647517,-2296.024249, , , ,184.68892765945662, 
1,22.5,19943.3,19835.50724775678,19834.91101065612,-1936.407248, , , ,184.8153132183586, 
1,22.51,19500,19832.490601241036,19831.893851182802,-2376.690601, , , ,186.08250858154292, 
1,22.52,19526.7,19829.474311552316,19828.877021107197,-2346.974312, , , ,184.0380395461764, 
1,22.53,19540,19826.458380504693,19825.860522306706,-2330.658381, , , ,182.8297021821126, 
1,22.54,19753.3,19823.44280971271,19822.844356656642,-2114.34281, , , ,183.79336223052235, 
1,22.55,19743.3,19820.427600911687,19819.828526030164,-2121.327601, , , ,184.87833837418594, 
1,22.56,19703.3,19817.412755913014,19816.81303229826,-2158.312756, , , ,184.36377084449103, 
1,22.57,19810,19814.39827655576,19813.79787732981,-2048.598277, , , ,183.55734798694385, 
1,22.58,19386.7,19811.384164147832,19810.783062991508,-2468.884164, , , ,184.89645751068352, 
1,22.59,19670,19808.370420985953,19807.768591147946,-2182.570421, , , ,184.1920194, 
1,22.6,19786.7,19805.35704831787,19804.754463661542,-2062.857048, , , ,184.3548209, 
1,22.61,19743.3,19802.344048402487,19801.740682392596,-2103.244048, , , ,183.53010652206356, 
1,22.62,20200,19799.33142245349,19798.72724919927,-1643.531422, , , ,184.52642087245934, 
1,22.63,19636.7,19796.319172751555,19795.714165937552,-2203.819173, , , ,185.61600146539092, 
1,22.64,19500,19793.307300569428,19792.701434461338,-2337.507301, , , ,185.1215816699933, 
1,22.65,19960,19790.295808168612,19789.68905662235,-1874.495808, , , ,184.5624555536689, 
1,22.66,19620,19787.284696817573,19786.677034270193,-2211.484697, , , ,185.4904310200394, 
1,22.67,19726.7,19784.273968769827,19783.665369252332,-2101.773969, , , ,185.43651204657618, 
1,22.68,19820,19781.263625274663,19780.654063414102,-2005.463625, , , ,185.68791021496256, 
1,22.69,19656.7,19778.253668748963,19777.643118598688,-2165.753669, , , ,183.86598380342133, 
1,22.7,19710,19775.244100299908,19774.632536647154,-2109.4441, , , ,184.5445745612696, 
1,22.71,19783.3,19772.23492232522,19771.62231939843,-2033.134922, , , ,185.00459453754112, 
1,22.72,20090,19769.22613604331,19768.612468689324,-1723.426136, , , ,184.99540534834915, 
1,22.73,19730,19766.217743776844,19765.602986354486,-2080.417744, , , ,184.86021746173512, 
1,22.74,19916.7,19763.209746855453,19762.593874226466,-1890.709747, , , ,185.5712801055163, 
1,22.75,19896.7,19760.202147318156,19759.585134135665,-1907.702147, , , ,185.22067919106655, 
1,22.76,19643.3,19757.194946993244,19756.576767910374,-2158.094947, , , ,186.10937644299386, 
1,22.77,19380,19754.188147583925,19753.568777376735,-2418.388148, , , ,187.10077498503313, 
1,22.78,19560,19751.18175092168,19750.56116435878,-2235.381751, , , ,186.61002116713883, 
1,22.79,19620,19748.17575881351,19747.55393067841,-2172.375759, , , ,184.50826539751546, 
1,22.8,19463.3,19745.17017304194,19744.54708,-2326.070173, , , ,186.21680912312937, 
1,22.81,19490,19742.164995465595,19741.54061,-2296.364995, , , ,185.58906217770485, 
1,22.82,19796.7,19739.160227959623,19738.534523849954,-1986.660228, , , ,186.59233639139632, 
1,22.83,19860,19736.155872005867,19735.528825696456,-1920.355872, , , ,186.4403389827427, 
